Train Iteration: 100%
9044/9044 [3:46:45<00:00, 1.50s/it]
{'avg_chunks': 2.8, 'loss': 2.5640170097351076, 'learning_rate': 7.7586445175378e-06, 'optimizer_steps': 346}
{'avg_chunks': 2.2, 'loss': 2.3653685808181764, 'learning_rate': 7.723264877415075e-06, 'optimizer_steps': 347}
{'avg_chunks': 3.2, 'loss': 2.589963674545288, 'learning_rate': 7.723264877415075e-06, 'optimizer_steps': 347}
{'avg_chunks': 2.4, 'loss': 2.2568837642669677, 'learning_rate': 7.723264877415075e-06, 'optimizer_steps': 347}
{'avg_chunks': 3.6, 'loss': 2.460770678520203, 'learning_rate': 7.687885237292354e-06, 'optimizer_steps': 348}
{'avg_chunks': 2.8, 'loss': 2.23604896068573, 'learning_rate': 7.687885237292354e-06, 'optimizer_steps': 348}
{'avg_chunks': 3.2, 'loss': 2.5276442527770997, 'learning_rate': 7.687885237292354e-06, 'optimizer_steps': 348}
{'avg_chunks': 3.2, 'loss': 2.586715650558472, 'learning_rate': 7.65250559716963e-06, 'optimizer_steps': 349}
{'avg_chunks': 3.0, 'loss': 2.6566022872924804, 'learning_rate': 7.65250559716963e-06, 'optimizer_steps': 349}
{'avg_chunks': 3.2, 'loss': 2.2943870067596435, 'learning_rate': 7.65250559716963e-06, 'optimizer_steps': 349}
{'avg_chunks': 2.8, 'loss': 2.7437405347824098, 'learning_rate': 7.617125957046906e-06, 'optimizer_steps': 350}
{'avg_chunks': 2.0, 'loss': 2.4376410484313964, 'learning_rate': 7.617125957046906e-06, 'optimizer_steps': 350}
{'avg_chunks': 3.4, 'loss': 2.2054558038711547, 'learning_rate': 7.617125957046906e-06, 'optimizer_steps': 350}
{'avg_chunks': 3.2, 'loss': 2.1120261669158937, 'learning_rate': 7.581746316924184e-06, 'optimizer_steps': 351}
{'avg_chunks': 4.2, 'loss': 2.785057306289673, 'learning_rate': 7.581746316924184e-06, 'optimizer_steps': 351}
{'avg_chunks': 3.6, 'loss': 2.0252983570098877, 'learning_rate': 7.581746316924184e-06, 'optimizer_steps': 351}
{'avg_chunks': 3.4, 'loss': 2.4654937744140626, 'learning_rate': 7.581746316924184e-06, 'optimizer_steps': 351}
{'avg_chunks': 2.2, 'loss': 2.3183441162109375, 'learning_rate': 7.54636667680146e-06, 'optimizer_steps': 352}
{'avg_chunks': 3.2, 'loss': 2.456248569488525, 'learning_rate': 7.54636667680146e-06, 'optimizer_steps': 352}
{'avg_chunks': 3.0, 'loss': 2.221408724784851, 'learning_rate': 7.54636667680146e-06, 'optimizer_steps': 352}
{'avg_chunks': 2.4, 'loss': 2.5491962909698485, 'learning_rate': 7.510987036678737e-06, 'optimizer_steps': 353}
{'avg_chunks': 2.4, 'loss': 2.7077598571777344, 'learning_rate': 7.510987036678737e-06, 'optimizer_steps': 353}
{'avg_chunks': 2.6, 'loss': 2.480625581741333, 'learning_rate': 7.510987036678737e-06, 'optimizer_steps': 353}
{'avg_chunks': 2.8, 'loss': 2.3201220989227296, 'learning_rate': 7.475607396556014e-06, 'optimizer_steps': 354}
{'avg_chunks': 4.4, 'loss': 2.916042995452881, 'learning_rate': 7.475607396556014e-06, 'optimizer_steps': 354}
{'avg_chunks': 2.6, 'loss': 2.052682662010193, 'learning_rate': 7.475607396556014e-06, 'optimizer_steps': 354}
{'avg_chunks': 3.4, 'loss': 2.2831859827041625, 'learning_rate': 7.44022775643329e-06, 'optimizer_steps': 355}
{'avg_chunks': 2.0, 'loss': 2.2441705226898194, 'learning_rate': 7.44022775643329e-06, 'optimizer_steps': 355}
{'avg_chunks': 3.0, 'loss': 2.438507604598999, 'learning_rate': 7.44022775643329e-06, 'optimizer_steps': 355}
{'avg_chunks': 2.6, 'loss': 2.2802073478698732, 'learning_rate': 7.4048481163105675e-06, 'optimizer_steps': 356}
{'avg_chunks': 2.6, 'loss': 2.749928426742554, 'learning_rate': 7.4048481163105675e-06, 'optimizer_steps': 356}
{'avg_chunks': 3.6, 'loss': 2.683789825439453, 'learning_rate': 7.4048481163105675e-06, 'optimizer_steps': 356}
{'avg_chunks': 2.8, 'loss': 2.6679637908935545, 'learning_rate': 7.4048481163105675e-06, 'optimizer_steps': 356}
{'avg_chunks': 2.6, 'loss': 2.6762139320373537, 'learning_rate': 7.369468476187845e-06, 'optimizer_steps': 357}
{'avg_chunks': 3.0, 'loss': 2.294618344306946, 'learning_rate': 7.369468476187845e-06, 'optimizer_steps': 357}
{'avg_chunks': 3.0, 'loss': 2.5343663692474365, 'learning_rate': 7.369468476187845e-06, 'optimizer_steps': 357}
{'avg_chunks': 3.4, 'loss': 2.3254208087921144, 'learning_rate': 7.334088836065121e-06, 'optimizer_steps': 358}
{'avg_chunks': 3.2, 'loss': 2.3040627002716065, 'learning_rate': 7.334088836065121e-06, 'optimizer_steps': 358}
{'avg_chunks': 3.4, 'loss': 2.663456106185913, 'learning_rate': 7.334088836065121e-06, 'optimizer_steps': 358}
{'avg_chunks': 2.8, 'loss': 2.427938532829285, 'learning_rate': 7.298709195942398e-06, 'optimizer_steps': 359}
{'avg_chunks': 3.4, 'loss': 2.0714760065078734, 'learning_rate': 7.298709195942398e-06, 'optimizer_steps': 359}
{'avg_chunks': 3.0, 'loss': 2.3704012870788573, 'learning_rate': 7.298709195942398e-06, 'optimizer_steps': 359}
{'avg_chunks': 2.6, 'loss': 2.7046297073364256, 'learning_rate': 7.263329555819675e-06, 'optimizer_steps': 360}
{'avg_chunks': 3.6, 'loss': 2.2923131465911863, 'learning_rate': 7.263329555819675e-06, 'optimizer_steps': 360}
{'avg_chunks': 2.8, 'loss': 2.007103705406189, 'learning_rate': 7.263329555819675e-06, 'optimizer_steps': 360}
{'avg_chunks': 3.6, 'loss': 2.8888840675354004, 'learning_rate': 7.227949915696952e-06, 'optimizer_steps': 361}
{'avg_chunks': 2.8, 'loss': 2.3376993417739866, 'learning_rate': 7.227949915696952e-06, 'optimizer_steps': 361}
{'avg_chunks': 2.6, 'loss': 2.1045543432235716, 'learning_rate': 7.227949915696952e-06, 'optimizer_steps': 361}
{'avg_chunks': 2.8, 'loss': 2.506407928466797, 'learning_rate': 7.227949915696952e-06, 'optimizer_steps': 361}
{'avg_chunks': 3.0, 'loss': 2.7293143272399902, 'learning_rate': 7.1925702755742284e-06, 'optimizer_steps': 362}
{'avg_chunks': 2.2, 'loss': 2.2600699424743653, 'learning_rate': 7.1925702755742284e-06, 'optimizer_steps': 362}
{'avg_chunks': 3.4, 'loss': 2.4317137956619264, 'learning_rate': 7.1925702755742284e-06, 'optimizer_steps': 362}
{'avg_chunks': 2.6, 'loss': 2.531848192214966, 'learning_rate': 7.157190635451506e-06, 'optimizer_steps': 363}
{'avg_chunks': 2.8, 'loss': 2.5613688945770265, 'learning_rate': 7.157190635451506e-06, 'optimizer_steps': 363}
{'avg_chunks': 2.8, 'loss': 2.562815713882446, 'learning_rate': 7.157190635451506e-06, 'optimizer_steps': 363}
{'avg_chunks': 2.2, 'loss': 2.515199375152588, 'learning_rate': 7.121810995328783e-06, 'optimizer_steps': 364}
{'avg_chunks': 2.8, 'loss': 2.280199384689331, 'learning_rate': 7.121810995328783e-06, 'optimizer_steps': 364}
{'avg_chunks': 2.4, 'loss': 2.4013312816619874, 'learning_rate': 7.121810995328783e-06, 'optimizer_steps': 364}
{'avg_chunks': 2.8, 'loss': 2.388061857223511, 'learning_rate': 7.086431355206059e-06, 'optimizer_steps': 365}
{'avg_chunks': 3.0, 'loss': 2.169816994667053, 'learning_rate': 7.086431355206059e-06, 'optimizer_steps': 365}
{'avg_chunks': 3.2, 'loss': 2.132913112640381, 'learning_rate': 7.086431355206059e-06, 'optimizer_steps': 365}
{'avg_chunks': 2.8, 'loss': 1.9772024631500245, 'learning_rate': 7.051051715083336e-06, 'optimizer_steps': 366}
{'avg_chunks': 2.8, 'loss': 2.1727783918380736, 'learning_rate': 7.051051715083336e-06, 'optimizer_steps': 366}
{'avg_chunks': 2.4, 'loss': 2.385166120529175, 'learning_rate': 7.051051715083336e-06, 'optimizer_steps': 366}
{'avg_chunks': 3.4, 'loss': 2.4191638469696044, 'learning_rate': 7.051051715083336e-06, 'optimizer_steps': 366}
{'avg_chunks': 3.4, 'loss': 2.6157734394073486, 'learning_rate': 7.015672074960613e-06, 'optimizer_steps': 367}
{'avg_chunks': 2.6, 'loss': 2.6147505760192873, 'learning_rate': 7.015672074960613e-06, 'optimizer_steps': 367}
{'avg_chunks': 2.6, 'loss': 2.5288189888000487, 'learning_rate': 7.015672074960613e-06, 'optimizer_steps': 367}
{'avg_chunks': 2.6, 'loss': 2.370303583145142, 'learning_rate': 6.980292434837889e-06, 'optimizer_steps': 368}
{'avg_chunks': 3.2, 'loss': 2.12684850692749, 'learning_rate': 6.980292434837889e-06, 'optimizer_steps': 368}
{'avg_chunks': 2.6, 'loss': 2.6863114833831787, 'learning_rate': 6.980292434837889e-06, 'optimizer_steps': 368}
{'avg_chunks': 3.6, 'loss': 2.1959473371505736, 'learning_rate': 6.9449127947151675e-06, 'optimizer_steps': 369}
{'avg_chunks': 2.4, 'loss': 2.2388708114624025, 'learning_rate': 6.9449127947151675e-06, 'optimizer_steps': 369}
{'avg_chunks': 2.6, 'loss': 2.3995384216308593, 'learning_rate': 6.9449127947151675e-06, 'optimizer_steps': 369}
{'avg_chunks': 2.0, 'loss': 2.544602298736572, 'learning_rate': 6.909533154592444e-06, 'optimizer_steps': 370}
{'avg_chunks': 3.0, 'loss': 2.3409502506256104, 'learning_rate': 6.909533154592444e-06, 'optimizer_steps': 370}
{'avg_chunks': 2.0, 'loss': 2.655514144897461, 'learning_rate': 6.909533154592444e-06, 'optimizer_steps': 370}
{'avg_chunks': 2.8, 'loss': 2.5750733613967896, 'learning_rate': 6.87415351446972e-06, 'optimizer_steps': 371}
{'avg_chunks': 3.2, 'loss': 2.4975477695465087, 'learning_rate': 6.87415351446972e-06, 'optimizer_steps': 371}
{'avg_chunks': 2.6, 'loss': 2.585739183425903, 'learning_rate': 6.87415351446972e-06, 'optimizer_steps': 371}
{'avg_chunks': 3.0, 'loss': 2.306920957565308, 'learning_rate': 6.87415351446972e-06, 'optimizer_steps': 371}
{'avg_chunks': 2.6, 'loss': 2.733941650390625, 'learning_rate': 6.838773874346998e-06, 'optimizer_steps': 372}
{'avg_chunks': 2.6, 'loss': 2.4007139682769774, 'learning_rate': 6.838773874346998e-06, 'optimizer_steps': 372}
{'avg_chunks': 2.8, 'loss': 2.6780066967010496, 'learning_rate': 6.838773874346998e-06, 'optimizer_steps': 372}
{'avg_chunks': 3.4, 'loss': 2.6697597026824953, 'learning_rate': 6.803394234224274e-06, 'optimizer_steps': 373}
{'avg_chunks': 2.4, 'loss': 2.506429386138916, 'learning_rate': 6.803394234224274e-06, 'optimizer_steps': 373}
{'avg_chunks': 3.4, 'loss': 2.0681782245635985, 'learning_rate': 6.803394234224274e-06, 'optimizer_steps': 373}
{'avg_chunks': 3.2, 'loss': 2.356776976585388, 'learning_rate': 6.76801459410155e-06, 'optimizer_steps': 374}
{'avg_chunks': 3.0, 'loss': 2.559759998321533, 'learning_rate': 6.76801459410155e-06, 'optimizer_steps': 374}
{'avg_chunks': 2.6, 'loss': 2.516230058670044, 'learning_rate': 6.76801459410155e-06, 'optimizer_steps': 374}
{'avg_chunks': 3.2, 'loss': 2.3699771404266357, 'learning_rate': 6.7326349539788285e-06, 'optimizer_steps': 375}
{'avg_chunks': 3.0, 'loss': 2.4324994564056395, 'learning_rate': 6.7326349539788285e-06, 'optimizer_steps': 375}
{'avg_chunks': 2.6, 'loss': 2.3420166015625, 'learning_rate': 6.7326349539788285e-06, 'optimizer_steps': 375}
{'avg_chunks': 3.2, 'loss': 2.4175455570220947, 'learning_rate': 6.697255313856105e-06, 'optimizer_steps': 376}
Val Iteration: 100%
1532/1533 [17:36<00:00, 1.45it/s]

Validation loss: 2.208261267318354
{'avg_chunks': 3.6, 'loss': 2.2989757299423217, 'learning_rate': 6.697255313856105e-06, 'optimizer_steps': 376}
{'avg_chunks': 2.2, 'loss': 2.0738208055496217, 'learning_rate': 6.697255313856105e-06, 'optimizer_steps': 376}
{'avg_chunks': 2.8, 'loss': 2.3432697534561155, 'learning_rate': 6.697255313856105e-06, 'optimizer_steps': 376}
{'avg_chunks': 3.4, 'loss': 2.295697021484375, 'learning_rate': 6.661875673733382e-06, 'optimizer_steps': 377}
{'avg_chunks': 3.8, 'loss': 2.044263219833374, 'learning_rate': 6.661875673733382e-06, 'optimizer_steps': 377}
{'avg_chunks': 3.0, 'loss': 2.3433850526809694, 'learning_rate': 6.661875673733382e-06, 'optimizer_steps': 377}
{'avg_chunks': 3.8, 'loss': 2.3507009744644165, 'learning_rate': 6.6264960336106586e-06, 'optimizer_steps': 378}
{'avg_chunks': 3.2, 'loss': 2.4767603874206543, 'learning_rate': 6.6264960336106586e-06, 'optimizer_steps': 378}
{'avg_chunks': 3.0, 'loss': 2.407241106033325, 'learning_rate': 6.6264960336106586e-06, 'optimizer_steps': 378}
{'avg_chunks': 3.0, 'loss': 2.4575764656066896, 'learning_rate': 6.591116393487935e-06, 'optimizer_steps': 379}
{'avg_chunks': 3.0, 'loss': 2.480284833908081, 'learning_rate': 6.591116393487935e-06, 'optimizer_steps': 379}
{'avg_chunks': 2.8, 'loss': 2.3801988124847413, 'learning_rate': 6.591116393487935e-06, 'optimizer_steps': 379}
{'avg_chunks': 2.4, 'loss': 2.525972318649292, 'learning_rate': 6.555736753365213e-06, 'optimizer_steps': 380}
{'avg_chunks': 2.0, 'loss': 2.1891223192214966, 'learning_rate': 6.555736753365213e-06, 'optimizer_steps': 380}
{'avg_chunks': 3.2, 'loss': 2.4542025327682495, 'learning_rate': 6.555736753365213e-06, 'optimizer_steps': 380}
{'avg_chunks': 3.4, 'loss': 2.715586519241333, 'learning_rate': 6.5203571132424895e-06, 'optimizer_steps': 381}
{'avg_chunks': 2.6, 'loss': 2.445501184463501, 'learning_rate': 6.5203571132424895e-06, 'optimizer_steps': 381}
{'avg_chunks': 4.2, 'loss': 2.7822412967681887, 'learning_rate': 6.5203571132424895e-06, 'optimizer_steps': 381}
{'avg_chunks': 2.4, 'loss': 2.364312195777893, 'learning_rate': 6.5203571132424895e-06, 'optimizer_steps': 381}
{'avg_chunks': 2.8, 'loss': 2.501735782623291, 'learning_rate': 6.484977473119766e-06, 'optimizer_steps': 382}
{'avg_chunks': 3.0, 'loss': 2.0818912506103517, 'learning_rate': 6.484977473119766e-06, 'optimizer_steps': 382}
{'avg_chunks': 3.4, 'loss': 2.68838746547699, 'learning_rate': 6.484977473119766e-06, 'optimizer_steps': 382}
{'avg_chunks': 2.8, 'loss': 2.4891586303710938, 'learning_rate': 6.449597832997043e-06, 'optimizer_steps': 383}
{'avg_chunks': 4.4, 'loss': 2.4975512742996218, 'learning_rate': 6.449597832997043e-06, 'optimizer_steps': 383}
{'avg_chunks': 2.0, 'loss': 2.5084487915039064, 'learning_rate': 6.449597832997043e-06, 'optimizer_steps': 383}
{'avg_chunks': 2.2, 'loss': 2.560892200469971, 'learning_rate': 6.4142181928743195e-06, 'optimizer_steps': 384}
{'avg_chunks': 3.2, 'loss': 2.3879156589508055, 'learning_rate': 6.4142181928743195e-06, 'optimizer_steps': 384}
{'avg_chunks': 2.6, 'loss': 2.2555534839630127, 'learning_rate': 6.4142181928743195e-06, 'optimizer_steps': 384}
{'avg_chunks': 2.4, 'loss': 2.496595573425293, 'learning_rate': 6.378838552751598e-06, 'optimizer_steps': 385}
{'avg_chunks': 2.2, 'loss': 2.293789863586426, 'learning_rate': 6.378838552751598e-06, 'optimizer_steps': 385}
{'avg_chunks': 4.4, 'loss': 2.7575894355773927, 'learning_rate': 6.378838552751598e-06, 'optimizer_steps': 385}
{'avg_chunks': 2.8, 'loss': 2.2152463674545286, 'learning_rate': 6.343458912628874e-06, 'optimizer_steps': 386}
{'avg_chunks': 2.8, 'loss': 2.662000846862793, 'learning_rate': 6.343458912628874e-06, 'optimizer_steps': 386}
{'avg_chunks': 3.2, 'loss': 2.4970171213150025, 'learning_rate': 6.343458912628874e-06, 'optimizer_steps': 386}
{'avg_chunks': 2.6, 'loss': 2.2718719720840452, 'learning_rate': 6.343458912628874e-06, 'optimizer_steps': 386}
{'avg_chunks': 3.4, 'loss': 2.3538973808288572, 'learning_rate': 6.3080792725061505e-06, 'optimizer_steps': 387}
{'avg_chunks': 2.4, 'loss': 2.3871859550476073, 'learning_rate': 6.3080792725061505e-06, 'optimizer_steps': 387}
{'avg_chunks': 3.4, 'loss': 2.701452445983887, 'learning_rate': 6.3080792725061505e-06, 'optimizer_steps': 387}
{'avg_chunks': 3.0, 'loss': 2.2958054065704347, 'learning_rate': 6.272699632383428e-06, 'optimizer_steps': 388}
{'avg_chunks': 2.4, 'loss': 2.196777009963989, 'learning_rate': 6.272699632383428e-06, 'optimizer_steps': 388}
{'avg_chunks': 2.8, 'loss': 2.373064160346985, 'learning_rate': 6.272699632383428e-06, 'optimizer_steps': 388}
{'avg_chunks': 3.0, 'loss': 2.3891846179962157, 'learning_rate': 6.237319992260704e-06, 'optimizer_steps': 389}
{'avg_chunks': 2.6, 'loss': 2.49593768119812, 'learning_rate': 6.237319992260704e-06, 'optimizer_steps': 389}
{'avg_chunks': 2.8, 'loss': 2.321074891090393, 'learning_rate': 6.237319992260704e-06, 'optimizer_steps': 389}
{'avg_chunks': 2.2, 'loss': 2.347632360458374, 'learning_rate': 6.2019403521379805e-06, 'optimizer_steps': 390}
{'avg_chunks': 3.0, 'loss': 2.0833271980285644, 'learning_rate': 6.2019403521379805e-06, 'optimizer_steps': 390}
{'avg_chunks': 2.6, 'loss': 2.294533610343933, 'learning_rate': 6.2019403521379805e-06, 'optimizer_steps': 390}
{'avg_chunks': 2.0, 'loss': 2.198903965950012, 'learning_rate': 6.166560712015258e-06, 'optimizer_steps': 391}
{'avg_chunks': 3.8, 'loss': 2.775723695755005, 'learning_rate': 6.166560712015258e-06, 'optimizer_steps': 391}
{'avg_chunks': 4.8, 'loss': 2.759883737564087, 'learning_rate': 6.166560712015258e-06, 'optimizer_steps': 391}
{'avg_chunks': 2.8, 'loss': 2.3944145917892454, 'learning_rate': 6.166560712015258e-06, 'optimizer_steps': 391}
{'avg_chunks': 2.6, 'loss': 2.3531960248947144, 'learning_rate': 6.131181071892535e-06, 'optimizer_steps': 392}
{'avg_chunks': 2.4, 'loss': 2.4570483684539797, 'learning_rate': 6.131181071892535e-06, 'optimizer_steps': 392}
{'avg_chunks': 2.2, 'loss': 2.215976190567017, 'learning_rate': 6.131181071892535e-06, 'optimizer_steps': 392}
{'avg_chunks': 2.0, 'loss': 1.9397750616073608, 'learning_rate': 6.095801431769812e-06, 'optimizer_steps': 393}
{'avg_chunks': 2.8, 'loss': 2.347927951812744, 'learning_rate': 6.095801431769812e-06, 'optimizer_steps': 393}
{'avg_chunks': 2.6, 'loss': 2.4506369113922117, 'learning_rate': 6.095801431769812e-06, 'optimizer_steps': 393}
{'avg_chunks': 2.2, 'loss': 2.5475498914718626, 'learning_rate': 6.060421791647089e-06, 'optimizer_steps': 394}
{'avg_chunks': 3.8, 'loss': 2.799723196029663, 'learning_rate': 6.060421791647089e-06, 'optimizer_steps': 394}
{'avg_chunks': 3.2, 'loss': 2.280995273590088, 'learning_rate': 6.060421791647089e-06, 'optimizer_steps': 394}
{'avg_chunks': 2.0, 'loss': 2.529323148727417, 'learning_rate': 6.025042151524365e-06, 'optimizer_steps': 395}
{'avg_chunks': 3.2, 'loss': 2.8023069858551026, 'learning_rate': 6.025042151524365e-06, 'optimizer_steps': 395}
{'avg_chunks': 2.8, 'loss': 2.581302356719971, 'learning_rate': 6.025042151524365e-06, 'optimizer_steps': 395}
{'avg_chunks': 2.4, 'loss': 2.2459962129592896, 'learning_rate': 5.989662511401642e-06, 'optimizer_steps': 396}
{'avg_chunks': 2.6, 'loss': 2.375672483444214, 'learning_rate': 5.989662511401642e-06, 'optimizer_steps': 396}
{'avg_chunks': 3.2, 'loss': 1.8497668981552124, 'learning_rate': 5.989662511401642e-06, 'optimizer_steps': 396}
{'avg_chunks': 2.6, 'loss': 2.41209671497345, 'learning_rate': 5.989662511401642e-06, 'optimizer_steps': 396}
{'avg_chunks': 2.6, 'loss': 2.3234302282333372, 'learning_rate': 5.954282871278919e-06, 'optimizer_steps': 397}
{'avg_chunks': 4.0, 'loss': 2.34756760597229, 'learning_rate': 5.954282871278919e-06, 'optimizer_steps': 397}
{'avg_chunks': 2.4, 'loss': 2.426727819442749, 'learning_rate': 5.954282871278919e-06, 'optimizer_steps': 397}
{'avg_chunks': 3.0, 'loss': 2.2629600048065184, 'learning_rate': 5.918903231156195e-06, 'optimizer_steps': 398}
{'avg_chunks': 2.8, 'loss': 2.344882583618164, 'learning_rate': 5.918903231156195e-06, 'optimizer_steps': 398}
{'avg_chunks': 2.8, 'loss': 2.1706013679504395, 'learning_rate': 5.918903231156195e-06, 'optimizer_steps': 398}
{'avg_chunks': 2.4, 'loss': 2.4647804260253907, 'learning_rate': 5.883523591033473e-06, 'optimizer_steps': 399}
{'avg_chunks': 3.0, 'loss': 2.351521372795105, 'learning_rate': 5.883523591033473e-06, 'optimizer_steps': 399}
{'avg_chunks': 2.6, 'loss': 2.375446605682373, 'learning_rate': 5.883523591033473e-06, 'optimizer_steps': 399}
{'avg_chunks': 2.6, 'loss': 2.0240657806396483, 'learning_rate': 5.84814395091075e-06, 'optimizer_steps': 400}
{'avg_chunks': 3.2, 'loss': 2.429740238189697, 'learning_rate': 5.84814395091075e-06, 'optimizer_steps': 400}
{'avg_chunks': 2.0, 'loss': 2.1679747104644775, 'learning_rate': 5.84814395091075e-06, 'optimizer_steps': 400}
{'avg_chunks': 3.2, 'loss': 2.3843268871307375, 'learning_rate': 5.812764310788027e-06, 'optimizer_steps': 401}
{'avg_chunks': 3.6, 'loss': 2.675261878967285, 'learning_rate': 5.812764310788027e-06, 'optimizer_steps': 401}
{'avg_chunks': 2.8, 'loss': 2.2905866622924806, 'learning_rate': 5.812764310788027e-06, 'optimizer_steps': 401}
{'avg_chunks': 3.0, 'loss': 2.3005578994750975, 'learning_rate': 5.812764310788027e-06, 'optimizer_steps': 401}
{'avg_chunks': 3.4, 'loss': 2.565463924407959, 'learning_rate': 5.777384670665303e-06, 'optimizer_steps': 402}
{'avg_chunks': 2.4, 'loss': 2.382144069671631, 'learning_rate': 5.777384670665303e-06, 'optimizer_steps': 402}
{'avg_chunks': 2.2, 'loss': 2.3217418909072878, 'learning_rate': 5.777384670665303e-06, 'optimizer_steps': 402}
{'avg_chunks': 2.4, 'loss': 2.53304009437561, 'learning_rate': 5.74200503054258e-06, 'optimizer_steps': 403}
{'avg_chunks': 2.6, 'loss': 2.501611661911011, 'learning_rate': 5.74200503054258e-06, 'optimizer_steps': 403}
