Train Iteration: 100%
9019/9019 [3:51:53<00:00, 1.54s/it]
{'avg_chunks': 3.8, 'loss': 2.6344024658203127, 'learning_rate': 7.724715208292913e-06, 'optimizer_steps': 346}
{'avg_chunks': 2.6, 'loss': 2.4119157552719117, 'learning_rate': 7.724715208292913e-06, 'optimizer_steps': 346}
{'avg_chunks': 3.6, 'loss': 2.370461130142212, 'learning_rate': 7.724715208292913e-06, 'optimizer_steps': 346}
{'avg_chunks': 2.2, 'loss': 2.3057785272598266, 'learning_rate': 7.724715208292913e-06, 'optimizer_steps': 346}
{'avg_chunks': 2.6, 'loss': 2.2401975631713866, 'learning_rate': 7.689237506582778e-06, 'optimizer_steps': 347}
{'avg_chunks': 3.6, 'loss': 2.3757741928100584, 'learning_rate': 7.689237506582778e-06, 'optimizer_steps': 347}
{'avg_chunks': 3.2, 'loss': 2.2229236602783202, 'learning_rate': 7.689237506582778e-06, 'optimizer_steps': 347}
{'avg_chunks': 2.8, 'loss': 2.234586811065674, 'learning_rate': 7.653759804872642e-06, 'optimizer_steps': 348}
{'avg_chunks': 3.2, 'loss': 2.248373794555664, 'learning_rate': 7.653759804872642e-06, 'optimizer_steps': 348}
{'avg_chunks': 2.8, 'loss': 2.3133771896362303, 'learning_rate': 7.653759804872642e-06, 'optimizer_steps': 348}
{'avg_chunks': 3.8, 'loss': 2.61587872505188, 'learning_rate': 7.618282103162505e-06, 'optimizer_steps': 349}
{'avg_chunks': 2.8, 'loss': 2.29941782951355, 'learning_rate': 7.618282103162505e-06, 'optimizer_steps': 349}
{'avg_chunks': 2.8, 'loss': 2.3065935611724853, 'learning_rate': 7.618282103162505e-06, 'optimizer_steps': 349}
{'avg_chunks': 3.2, 'loss': 2.3931744575500487, 'learning_rate': 7.58280440145237e-06, 'optimizer_steps': 350}
{'avg_chunks': 3.0, 'loss': 2.2314807891845705, 'learning_rate': 7.58280440145237e-06, 'optimizer_steps': 350}
{'avg_chunks': 3.4, 'loss': 2.4627134799957275, 'learning_rate': 7.58280440145237e-06, 'optimizer_steps': 350}
{'avg_chunks': 2.6, 'loss': 2.037668061256409, 'learning_rate': 7.547326699742233e-06, 'optimizer_steps': 351}
{'avg_chunks': 2.6, 'loss': 2.077020859718323, 'learning_rate': 7.547326699742233e-06, 'optimizer_steps': 351}
{'avg_chunks': 3.4, 'loss': 2.6535091161727906, 'learning_rate': 7.547326699742233e-06, 'optimizer_steps': 351}
{'avg_chunks': 2.2, 'loss': 2.091898202896118, 'learning_rate': 7.547326699742233e-06, 'optimizer_steps': 351}
{'avg_chunks': 3.0, 'loss': 2.447969675064087, 'learning_rate': 7.5118489980320965e-06, 'optimizer_steps': 352}
{'avg_chunks': 2.2, 'loss': 2.2110293388366697, 'learning_rate': 7.5118489980320965e-06, 'optimizer_steps': 352}
{'avg_chunks': 3.0, 'loss': 2.2142251253128054, 'learning_rate': 7.5118489980320965e-06, 'optimizer_steps': 352}
{'avg_chunks': 3.2, 'loss': 1.9714787960052491, 'learning_rate': 7.47637129632196e-06, 'optimizer_steps': 353}
{'avg_chunks': 2.4, 'loss': 2.3985242366790773, 'learning_rate': 7.47637129632196e-06, 'optimizer_steps': 353}
{'avg_chunks': 3.4, 'loss': 2.328258204460144, 'learning_rate': 7.47637129632196e-06, 'optimizer_steps': 353}
{'avg_chunks': 3.2, 'loss': 2.482642316818237, 'learning_rate': 7.440893594611824e-06, 'optimizer_steps': 354}
{'avg_chunks': 2.2, 'loss': 2.2022235870361326, 'learning_rate': 7.440893594611824e-06, 'optimizer_steps': 354}
{'avg_chunks': 2.2, 'loss': 2.2385506868362426, 'learning_rate': 7.440893594611824e-06, 'optimizer_steps': 354}
{'avg_chunks': 3.0, 'loss': 2.113361430168152, 'learning_rate': 7.4054158929016885e-06, 'optimizer_steps': 355}
{'avg_chunks': 2.8, 'loss': 2.3579989433288575, 'learning_rate': 7.4054158929016885e-06, 'optimizer_steps': 355}
{'avg_chunks': 3.2, 'loss': 2.66865873336792, 'learning_rate': 7.4054158929016885e-06, 'optimizer_steps': 355}
{'avg_chunks': 3.2, 'loss': 2.7723480701446532, 'learning_rate': 7.369938191191553e-06, 'optimizer_steps': 356}
{'avg_chunks': 3.4, 'loss': 2.2887699127197267, 'learning_rate': 7.369938191191553e-06, 'optimizer_steps': 356}
{'avg_chunks': 2.6, 'loss': 2.0730007171630858, 'learning_rate': 7.369938191191553e-06, 'optimizer_steps': 356}
{'avg_chunks': 2.8, 'loss': 2.2898261547088623, 'learning_rate': 7.369938191191553e-06, 'optimizer_steps': 356}
{'avg_chunks': 3.6, 'loss': 2.151109743118286, 'learning_rate': 7.334460489481416e-06, 'optimizer_steps': 357}
{'avg_chunks': 3.2, 'loss': 2.312596011161804, 'learning_rate': 7.334460489481416e-06, 'optimizer_steps': 357}
{'avg_chunks': 2.8, 'loss': 2.223655080795288, 'learning_rate': 7.334460489481416e-06, 'optimizer_steps': 357}
{'avg_chunks': 2.8, 'loss': 2.5724375247955322, 'learning_rate': 7.2989827877712805e-06, 'optimizer_steps': 358}
{'avg_chunks': 2.4, 'loss': 2.1780415534973145, 'learning_rate': 7.2989827877712805e-06, 'optimizer_steps': 358}
{'avg_chunks': 3.8, 'loss': 2.6360381126403807, 'learning_rate': 7.2989827877712805e-06, 'optimizer_steps': 358}
{'avg_chunks': 3.0, 'loss': 2.3185185194015503, 'learning_rate': 7.263505086061145e-06, 'optimizer_steps': 359}
{'avg_chunks': 2.8, 'loss': 2.3463894367218017, 'learning_rate': 7.263505086061145e-06, 'optimizer_steps': 359}
{'avg_chunks': 2.4, 'loss': 2.2356348276138305, 'learning_rate': 7.263505086061145e-06, 'optimizer_steps': 359}
{'avg_chunks': 3.0, 'loss': 2.3908989429473877, 'learning_rate': 7.228027384351008e-06, 'optimizer_steps': 360}
{'avg_chunks': 2.4, 'loss': 2.2217033386230467, 'learning_rate': 7.228027384351008e-06, 'optimizer_steps': 360}
{'avg_chunks': 2.8, 'loss': 2.3241808652877807, 'learning_rate': 7.228027384351008e-06, 'optimizer_steps': 360}
{'avg_chunks': 3.2, 'loss': 2.624267101287842, 'learning_rate': 7.1925496826408725e-06, 'optimizer_steps': 361}
{'avg_chunks': 3.0, 'loss': 2.0518898963928223, 'learning_rate': 7.1925496826408725e-06, 'optimizer_steps': 361}
{'avg_chunks': 3.2, 'loss': 2.4789427280426026, 'learning_rate': 7.1925496826408725e-06, 'optimizer_steps': 361}
{'avg_chunks': 2.0, 'loss': 2.270776700973511, 'learning_rate': 7.1925496826408725e-06, 'optimizer_steps': 361}
{'avg_chunks': 2.8, 'loss': 2.1425817251205443, 'learning_rate': 7.157071980930735e-06, 'optimizer_steps': 362}
{'avg_chunks': 3.6, 'loss': 2.3003679513931274, 'learning_rate': 7.157071980930735e-06, 'optimizer_steps': 362}
{'avg_chunks': 2.8, 'loss': 2.3424238920211793, 'learning_rate': 7.157071980930735e-06, 'optimizer_steps': 362}
{'avg_chunks': 3.2, 'loss': 2.2594617366790772, 'learning_rate': 7.121594279220599e-06, 'optimizer_steps': 363}
{'avg_chunks': 3.2, 'loss': 2.303659749031067, 'learning_rate': 7.121594279220599e-06, 'optimizer_steps': 363}
{'avg_chunks': 2.0, 'loss': 1.9404270648956299, 'learning_rate': 7.121594279220599e-06, 'optimizer_steps': 363}
{'avg_chunks': 2.6, 'loss': 2.4567846775054933, 'learning_rate': 7.086116577510464e-06, 'optimizer_steps': 364}
{'avg_chunks': 2.6, 'loss': 2.170269322395325, 'learning_rate': 7.086116577510464e-06, 'optimizer_steps': 364}
{'avg_chunks': 2.6, 'loss': 2.401715850830078, 'learning_rate': 7.086116577510464e-06, 'optimizer_steps': 364}
{'avg_chunks': 2.6, 'loss': 2.309113693237305, 'learning_rate': 7.050638875800327e-06, 'optimizer_steps': 365}
{'avg_chunks': 3.6, 'loss': 2.536702370643616, 'learning_rate': 7.050638875800327e-06, 'optimizer_steps': 365}
{'avg_chunks': 3.0, 'loss': 2.3443803071975706, 'learning_rate': 7.050638875800327e-06, 'optimizer_steps': 365}
{'avg_chunks': 3.0, 'loss': 2.376918911933899, 'learning_rate': 7.015161174090191e-06, 'optimizer_steps': 366}
{'avg_chunks': 3.2, 'loss': 2.2341426372528077, 'learning_rate': 7.015161174090191e-06, 'optimizer_steps': 366}
{'avg_chunks': 4.0, 'loss': 2.8243485927581786, 'learning_rate': 7.015161174090191e-06, 'optimizer_steps': 366}
{'avg_chunks': 3.6, 'loss': 2.381635141372681, 'learning_rate': 7.015161174090191e-06, 'optimizer_steps': 366}
{'avg_chunks': 3.2, 'loss': 3.0078944683074953, 'learning_rate': 6.979683472380056e-06, 'optimizer_steps': 367}
{'avg_chunks': 3.0, 'loss': 2.4142093420028687, 'learning_rate': 6.979683472380056e-06, 'optimizer_steps': 367}
{'avg_chunks': 2.6, 'loss': 2.202743339538574, 'learning_rate': 6.979683472380056e-06, 'optimizer_steps': 367}
{'avg_chunks': 2.6, 'loss': 2.4747495651245117, 'learning_rate': 6.944205770669919e-06, 'optimizer_steps': 368}
{'avg_chunks': 3.0, 'loss': 2.224064517021179, 'learning_rate': 6.944205770669919e-06, 'optimizer_steps': 368}
{'avg_chunks': 2.0, 'loss': 2.4022625207901003, 'learning_rate': 6.944205770669919e-06, 'optimizer_steps': 368}
{'avg_chunks': 3.2, 'loss': 2.3342873096466064, 'learning_rate': 6.908728068959783e-06, 'optimizer_steps': 369}
{'avg_chunks': 3.4, 'loss': 2.4424455642700194, 'learning_rate': 6.908728068959783e-06, 'optimizer_steps': 369}
{'avg_chunks': 2.4, 'loss': 2.499055862426758, 'learning_rate': 6.908728068959783e-06, 'optimizer_steps': 369}
{'avg_chunks': 3.2, 'loss': 2.3313143253326416, 'learning_rate': 6.873250367249648e-06, 'optimizer_steps': 370}
{'avg_chunks': 3.2, 'loss': 2.7026050090789795, 'learning_rate': 6.873250367249648e-06, 'optimizer_steps': 370}
{'avg_chunks': 3.2, 'loss': 2.6538726806640627, 'learning_rate': 6.873250367249648e-06, 'optimizer_steps': 370}
{'avg_chunks': 3.8, 'loss': 2.4375965356826783, 'learning_rate': 6.837772665539512e-06, 'optimizer_steps': 371}
{'avg_chunks': 3.2, 'loss': 2.2562458992004393, 'learning_rate': 6.837772665539512e-06, 'optimizer_steps': 371}
{'avg_chunks': 2.6, 'loss': 2.1863592624664308, 'learning_rate': 6.837772665539512e-06, 'optimizer_steps': 371}
{'avg_chunks': 3.6, 'loss': 2.3306744575500487, 'learning_rate': 6.837772665539512e-06, 'optimizer_steps': 371}
{'avg_chunks': 2.2, 'loss': 2.28604416847229, 'learning_rate': 6.8022949638293746e-06, 'optimizer_steps': 372}
{'avg_chunks': 2.4, 'loss': 2.1863993883132933, 'learning_rate': 6.8022949638293746e-06, 'optimizer_steps': 372}
{'avg_chunks': 3.2, 'loss': 2.2355963468551634, 'learning_rate': 6.8022949638293746e-06, 'optimizer_steps': 372}
{'avg_chunks': 3.2, 'loss': 2.414836287498474, 'learning_rate': 6.766817262119239e-06, 'optimizer_steps': 373}
{'avg_chunks': 3.2, 'loss': 2.3464520454406737, 'learning_rate': 6.766817262119239e-06, 'optimizer_steps': 373}
{'avg_chunks': 3.4, 'loss': 2.171223497390747, 'learning_rate': 6.766817262119239e-06, 'optimizer_steps': 373}
{'avg_chunks': 3.0, 'loss': 2.149434781074524, 'learning_rate': 6.731339560409102e-06, 'optimizer_steps': 374}
{'avg_chunks': 2.4, 'loss': 2.2979800701141357, 'learning_rate': 6.731339560409102e-06, 'optimizer_steps': 374}
{'avg_chunks': 2.2, 'loss': 2.088282346725464, 'learning_rate': 6.731339560409102e-06, 'optimizer_steps': 374}
{'avg_chunks': 3.8, 'loss': 2.2165005207061768, 'learning_rate': 6.6958618586989666e-06, 'optimizer_steps': 375}
{'avg_chunks': 3.2, 'loss': 2.376970624923706, 'learning_rate': 6.6958618586989666e-06, 'optimizer_steps': 375}
{'avg_chunks': 2.8, 'loss': 2.4843162536621093, 'learning_rate': 6.6958618586989666e-06, 'optimizer_steps': 375}
{'avg_chunks': 2.2, 'loss': 2.13488655090332, 'learning_rate': 6.660384156988831e-06, 'optimizer_steps': 376}
Val Iteration: 100%
1532/1533 [17:54<00:00, 1.43it/s]

Validation loss: 2.2296326021095374
{'avg_chunks': 2.6, 'loss': 2.219895076751709, 'learning_rate': 6.660384156988831e-06, 'optimizer_steps': 376}
{'avg_chunks': 2.2, 'loss': 2.3604876518249513, 'learning_rate': 6.660384156988831e-06, 'optimizer_steps': 376}
{'avg_chunks': 3.2, 'loss': 2.3931562423706056, 'learning_rate': 6.660384156988831e-06, 'optimizer_steps': 376}
{'avg_chunks': 2.6, 'loss': 2.4684211730957033, 'learning_rate': 6.624906455278694e-06, 'optimizer_steps': 377}
{'avg_chunks': 3.2, 'loss': 2.258518838882446, 'learning_rate': 6.624906455278694e-06, 'optimizer_steps': 377}
{'avg_chunks': 3.4, 'loss': 2.210064935684204, 'learning_rate': 6.624906455278694e-06, 'optimizer_steps': 377}
{'avg_chunks': 3.0, 'loss': 2.262011408805847, 'learning_rate': 6.5894287535685586e-06, 'optimizer_steps': 378}
{'avg_chunks': 2.8, 'loss': 2.211591291427612, 'learning_rate': 6.5894287535685586e-06, 'optimizer_steps': 378}
{'avg_chunks': 3.8, 'loss': 2.3139951467514037, 'learning_rate': 6.5894287535685586e-06, 'optimizer_steps': 378}
{'avg_chunks': 3.2, 'loss': 2.421420669555664, 'learning_rate': 6.553951051858423e-06, 'optimizer_steps': 379}
{'avg_chunks': 2.8, 'loss': 2.6064974784851076, 'learning_rate': 6.553951051858423e-06, 'optimizer_steps': 379}
{'avg_chunks': 3.8, 'loss': 2.2166276454925535, 'learning_rate': 6.553951051858423e-06, 'optimizer_steps': 379}
{'avg_chunks': 3.2, 'loss': 2.1697738647460936, 'learning_rate': 6.518473350148286e-06, 'optimizer_steps': 380}
{'avg_chunks': 2.8, 'loss': 2.233412337303162, 'learning_rate': 6.518473350148286e-06, 'optimizer_steps': 380}
{'avg_chunks': 2.8, 'loss': 2.3383333683013916, 'learning_rate': 6.518473350148286e-06, 'optimizer_steps': 380}
{'avg_chunks': 3.2, 'loss': 2.3222442865371704, 'learning_rate': 6.4829956484381506e-06, 'optimizer_steps': 381}
{'avg_chunks': 3.0, 'loss': 2.418259286880493, 'learning_rate': 6.4829956484381506e-06, 'optimizer_steps': 381}
{'avg_chunks': 3.8, 'loss': 2.359849739074707, 'learning_rate': 6.4829956484381506e-06, 'optimizer_steps': 381}
{'avg_chunks': 2.2, 'loss': 2.450261116027832, 'learning_rate': 6.4829956484381506e-06, 'optimizer_steps': 381}
{'avg_chunks': 4.4, 'loss': 2.300374460220337, 'learning_rate': 6.447517946728013e-06, 'optimizer_steps': 382}
{'avg_chunks': 2.8, 'loss': 2.27489378452301, 'learning_rate': 6.447517946728013e-06, 'optimizer_steps': 382}
{'avg_chunks': 2.6, 'loss': 2.222783923149109, 'learning_rate': 6.447517946728013e-06, 'optimizer_steps': 382}
{'avg_chunks': 3.6, 'loss': 2.3267353534698487, 'learning_rate': 6.4120402450178774e-06, 'optimizer_steps': 383}
{'avg_chunks': 3.2, 'loss': 2.4924113750457764, 'learning_rate': 6.4120402450178774e-06, 'optimizer_steps': 383}
{'avg_chunks': 2.2, 'loss': 2.0224096059799193, 'learning_rate': 6.4120402450178774e-06, 'optimizer_steps': 383}
{'avg_chunks': 2.4, 'loss': 2.1003697156906127, 'learning_rate': 6.376562543307742e-06, 'optimizer_steps': 384}
{'avg_chunks': 2.4, 'loss': 2.312770700454712, 'learning_rate': 6.376562543307742e-06, 'optimizer_steps': 384}
{'avg_chunks': 2.8, 'loss': 2.0081815004348753, 'learning_rate': 6.376562543307742e-06, 'optimizer_steps': 384}
{'avg_chunks': 2.8, 'loss': 2.551508140563965, 'learning_rate': 6.341084841597606e-06, 'optimizer_steps': 385}
{'avg_chunks': 3.0, 'loss': 2.1866315603256226, 'learning_rate': 6.341084841597606e-06, 'optimizer_steps': 385}
{'avg_chunks': 3.8, 'loss': 2.578257703781128, 'learning_rate': 6.341084841597606e-06, 'optimizer_steps': 385}
{'avg_chunks': 2.4, 'loss': 2.4174439668655396, 'learning_rate': 6.3056071398874694e-06, 'optimizer_steps': 386}
{'avg_chunks': 3.2, 'loss': 2.226416301727295, 'learning_rate': 6.3056071398874694e-06, 'optimizer_steps': 386}
{'avg_chunks': 2.8, 'loss': 2.398902654647827, 'learning_rate': 6.3056071398874694e-06, 'optimizer_steps': 386}
{'avg_chunks': 3.8, 'loss': 2.257785677909851, 'learning_rate': 6.3056071398874694e-06, 'optimizer_steps': 386}
{'avg_chunks': 3.2, 'loss': 2.142818260192871, 'learning_rate': 6.270129438177334e-06, 'optimizer_steps': 387}
{'avg_chunks': 3.2, 'loss': 2.5276021003723144, 'learning_rate': 6.270129438177334e-06, 'optimizer_steps': 387}
{'avg_chunks': 2.6, 'loss': 2.2019120931625364, 'learning_rate': 6.270129438177334e-06, 'optimizer_steps': 387}
{'avg_chunks': 2.4, 'loss': 2.2391693115234377, 'learning_rate': 6.234651736467198e-06, 'optimizer_steps': 388}
{'avg_chunks': 3.8, 'loss': 2.4838113307952883, 'learning_rate': 6.234651736467198e-06, 'optimizer_steps': 388}
{'avg_chunks': 2.8, 'loss': 2.199354577064514, 'learning_rate': 6.234651736467198e-06, 'optimizer_steps': 388}
{'avg_chunks': 2.6, 'loss': 2.4213002204895018, 'learning_rate': 6.1991740347570614e-06, 'optimizer_steps': 389}
{'avg_chunks': 3.4, 'loss': 2.483369541168213, 'learning_rate': 6.1991740347570614e-06, 'optimizer_steps': 389}
{'avg_chunks': 3.4, 'loss': 2.3970443964004517, 'learning_rate': 6.1991740347570614e-06, 'optimizer_steps': 389}
{'avg_chunks': 2.8, 'loss': 2.196892499923706, 'learning_rate': 6.163696333046926e-06, 'optimizer_steps': 390}
{'avg_chunks': 3.6, 'loss': 2.6587419509887695, 'learning_rate': 6.163696333046926e-06, 'optimizer_steps': 390}
{'avg_chunks': 2.0, 'loss': 2.357956790924072, 'learning_rate': 6.163696333046926e-06, 'optimizer_steps': 390}
{'avg_chunks': 2.8, 'loss': 2.2057868242263794, 'learning_rate': 6.12821863133679e-06, 'optimizer_steps': 391}
{'avg_chunks': 3.0, 'loss': 2.022952127456665, 'learning_rate': 6.12821863133679e-06, 'optimizer_steps': 391}
{'avg_chunks': 3.4, 'loss': 2.179256629943848, 'learning_rate': 6.12821863133679e-06, 'optimizer_steps': 391}
{'avg_chunks': 2.4, 'loss': 2.6598833560943604, 'learning_rate': 6.12821863133679e-06, 'optimizer_steps': 391}
{'avg_chunks': 2.4, 'loss': 1.9999419689178466, 'learning_rate': 6.092740929626653e-06, 'optimizer_steps': 392}
{'avg_chunks': 3.4, 'loss': 2.191129183769226, 'learning_rate': 6.092740929626653e-06, 'optimizer_steps': 392}
{'avg_chunks': 4.4, 'loss': 2.435666227340698, 'learning_rate': 6.092740929626653e-06, 'optimizer_steps': 392}
{'avg_chunks': 3.4, 'loss': 2.3622518301010134, 'learning_rate': 6.057263227916517e-06, 'optimizer_steps': 393}
{'avg_chunks': 3.0, 'loss': 2.5415724754333495, 'learning_rate': 6.057263227916517e-06, 'optimizer_steps': 393}
{'avg_chunks': 2.2, 'loss': 2.419078016281128, 'learning_rate': 6.057263227916517e-06, 'optimizer_steps': 393}
{'avg_chunks': 2.8, 'loss': 2.2560662031173706, 'learning_rate': 6.02178552620638e-06, 'optimizer_steps': 394}
{'avg_chunks': 3.4, 'loss': 2.2559827089309694, 'learning_rate': 6.02178552620638e-06, 'optimizer_steps': 394}
{'avg_chunks': 2.8, 'loss': 2.3407546281814575, 'learning_rate': 6.02178552620638e-06, 'optimizer_steps': 394}
{'avg_chunks': 3.8, 'loss': 2.6477360248565676, 'learning_rate': 5.986307824496245e-06, 'optimizer_steps': 395}
{'avg_chunks': 3.0, 'loss': 1.9084882736206055, 'learning_rate': 5.986307824496245e-06, 'optimizer_steps': 395}
{'avg_chunks': 2.4, 'loss': 2.482117700576782, 'learning_rate': 5.986307824496245e-06, 'optimizer_steps': 395}
{'avg_chunks': 3.4, 'loss': 2.426193118095398, 'learning_rate': 5.950830122786109e-06, 'optimizer_steps': 396}
{'avg_chunks': 3.8, 'loss': 2.090692377090454, 'learning_rate': 5.950830122786109e-06, 'optimizer_steps': 396}
{'avg_chunks': 3.8, 'loss': 2.328373098373413, 'learning_rate': 5.950830122786109e-06, 'optimizer_steps': 396}
{'avg_chunks': 3.2, 'loss': 2.405751132965088, 'learning_rate': 5.950830122786109e-06, 'optimizer_steps': 396}
{'avg_chunks': 3.2, 'loss': 2.2620646715164185, 'learning_rate': 5.915352421075972e-06, 'optimizer_steps': 397}
{'avg_chunks': 2.2, 'loss': 2.322074842453003, 'learning_rate': 5.915352421075972e-06, 'optimizer_steps': 397}
{'avg_chunks': 2.8, 'loss': 2.040990138053894, 'learning_rate': 5.915352421075972e-06, 'optimizer_steps': 397}
{'avg_chunks': 3.6, 'loss': 2.0086328983306885, 'learning_rate': 5.879874719365837e-06, 'optimizer_steps': 398}
{'avg_chunks': 2.4, 'loss': 2.2523485660552978, 'learning_rate': 5.879874719365837e-06, 'optimizer_steps': 398}
{'avg_chunks': 3.6, 'loss': 2.0672979593276977, 'learning_rate': 5.879874719365837e-06, 'optimizer_steps': 398}
{'avg_chunks': 4.2, 'loss': 2.1478997468948364, 'learning_rate': 5.844397017655701e-06, 'optimizer_steps': 399}
{'avg_chunks': 3.0, 'loss': 2.372032976150513, 'learning_rate': 5.844397017655701e-06, 'optimizer_steps': 399}
{'avg_chunks': 2.8, 'loss': 2.3819332361221313, 'learning_rate': 5.844397017655701e-06, 'optimizer_steps': 399}
{'avg_chunks': 3.4, 'loss': 2.386620593070984, 'learning_rate': 5.808919315945565e-06, 'optimizer_steps': 400}
{'avg_chunks': 2.6, 'loss': 1.9608510494232179, 'learning_rate': 5.808919315945565e-06, 'optimizer_steps': 400}
{'avg_chunks': 3.2, 'loss': 2.313148021697998, 'learning_rate': 5.808919315945565e-06, 'optimizer_steps': 400}
{'avg_chunks': 3.0, 'loss': 2.3672579288482667, 'learning_rate': 5.773441614235429e-06, 'optimizer_steps': 401}
{'avg_chunks': 2.4, 'loss': 2.2164665699005126, 'learning_rate': 5.773441614235429e-06, 'optimizer_steps': 401}
{'avg_chunks': 2.4, 'loss': 2.3309152126312256, 'learning_rate': 5.773441614235429e-06, 'optimizer_steps': 401}
{'avg_chunks': 2.6, 'loss': 2.19317889213562, 'learning_rate': 5.773441614235429e-06, 'optimizer_steps': 401}
