Train Iteration: 100%
9046/9046 [3:55:39<00:00, 1.56s/it]
{'avg_chunks': 2.6, 'loss': 2.629420280456543, 'learning_rate': 7.548087552509397e-06, 'optimizer_steps': 352}
{'avg_chunks': 2.8, 'loss': 2.9527342319488525, 'learning_rate': 7.548087552509397e-06, 'optimizer_steps': 352}
{'avg_chunks': 2.8, 'loss': 2.356745719909668, 'learning_rate': 7.5127128012381165e-06, 'optimizer_steps': 353}
{'avg_chunks': 2.8, 'loss': 2.7409617424011232, 'learning_rate': 7.5127128012381165e-06, 'optimizer_steps': 353}
{'avg_chunks': 2.4, 'loss': 2.506605052947998, 'learning_rate': 7.5127128012381165e-06, 'optimizer_steps': 353}
{'avg_chunks': 2.4, 'loss': 2.7151817798614504, 'learning_rate': 7.477338049966837e-06, 'optimizer_steps': 354}
{'avg_chunks': 3.2, 'loss': 2.198769283294678, 'learning_rate': 7.477338049966837e-06, 'optimizer_steps': 354}
{'avg_chunks': 3.8, 'loss': 2.3374837160110475, 'learning_rate': 7.477338049966837e-06, 'optimizer_steps': 354}
{'avg_chunks': 2.6, 'loss': 2.7985479116439818, 'learning_rate': 7.441963298695557e-06, 'optimizer_steps': 355}
{'avg_chunks': 2.8, 'loss': 2.431942176818848, 'learning_rate': 7.441963298695557e-06, 'optimizer_steps': 355}
{'avg_chunks': 3.2, 'loss': 2.5175370931625367, 'learning_rate': 7.441963298695557e-06, 'optimizer_steps': 355}
{'avg_chunks': 2.4, 'loss': 2.6317079067230225, 'learning_rate': 7.406588547424276e-06, 'optimizer_steps': 356}
{'avg_chunks': 2.2, 'loss': 2.42059965133667, 'learning_rate': 7.406588547424276e-06, 'optimizer_steps': 356}
{'avg_chunks': 3.0, 'loss': 2.6183605670928953, 'learning_rate': 7.406588547424276e-06, 'optimizer_steps': 356}
{'avg_chunks': 2.8, 'loss': 2.8160978317260743, 'learning_rate': 7.406588547424276e-06, 'optimizer_steps': 356}
{'avg_chunks': 3.2, 'loss': 2.9201274871826173, 'learning_rate': 7.3712137961529965e-06, 'optimizer_steps': 357}
{'avg_chunks': 2.6, 'loss': 2.5724907875061036, 'learning_rate': 7.3712137961529965e-06, 'optimizer_steps': 357}
{'avg_chunks': 3.4, 'loss': 2.7227629661560058, 'learning_rate': 7.3712137961529965e-06, 'optimizer_steps': 357}
{'avg_chunks': 3.0, 'loss': 2.355931854248047, 'learning_rate': 7.335839044881716e-06, 'optimizer_steps': 358}
{'avg_chunks': 2.2, 'loss': 2.8478296756744386, 'learning_rate': 7.335839044881716e-06, 'optimizer_steps': 358}
{'avg_chunks': 3.2, 'loss': 3.0066506385803224, 'learning_rate': 7.335839044881716e-06, 'optimizer_steps': 358}
{'avg_chunks': 2.4, 'loss': 2.5943499565124513, 'learning_rate': 7.300464293610436e-06, 'optimizer_steps': 359}
{'avg_chunks': 2.4, 'loss': 2.6707855224609376, 'learning_rate': 7.300464293610436e-06, 'optimizer_steps': 359}
{'avg_chunks': 3.0, 'loss': 2.3578436374664307, 'learning_rate': 7.300464293610436e-06, 'optimizer_steps': 359}
{'avg_chunks': 3.8, 'loss': 2.507241630554199, 'learning_rate': 7.265089542339157e-06, 'optimizer_steps': 360}
{'avg_chunks': 3.0, 'loss': 2.5508447170257567, 'learning_rate': 7.265089542339157e-06, 'optimizer_steps': 360}
{'avg_chunks': 2.8, 'loss': 2.3200079202651978, 'learning_rate': 7.265089542339157e-06, 'optimizer_steps': 360}
{'avg_chunks': 3.4, 'loss': 2.4480035305023193, 'learning_rate': 7.229714791067876e-06, 'optimizer_steps': 361}
{'avg_chunks': 2.8, 'loss': 2.6579782485961916, 'learning_rate': 7.229714791067876e-06, 'optimizer_steps': 361}
{'avg_chunks': 3.2, 'loss': 2.523563814163208, 'learning_rate': 7.229714791067876e-06, 'optimizer_steps': 361}
{'avg_chunks': 3.4, 'loss': 2.7105350494384766, 'learning_rate': 7.229714791067876e-06, 'optimizer_steps': 361}
{'avg_chunks': 3.4, 'loss': 2.9041826725006104, 'learning_rate': 7.1943400397965955e-06, 'optimizer_steps': 362}
{'avg_chunks': 2.6, 'loss': 2.425218105316162, 'learning_rate': 7.1943400397965955e-06, 'optimizer_steps': 362}
{'avg_chunks': 3.0, 'loss': 2.8027904510498045, 'learning_rate': 7.1943400397965955e-06, 'optimizer_steps': 362}
{'avg_chunks': 2.6, 'loss': 2.398258852958679, 'learning_rate': 7.158965288525316e-06, 'optimizer_steps': 363}
{'avg_chunks': 3.2, 'loss': 2.662202501296997, 'learning_rate': 7.158965288525316e-06, 'optimizer_steps': 363}
{'avg_chunks': 3.8, 'loss': 2.80399751663208, 'learning_rate': 7.158965288525316e-06, 'optimizer_steps': 363}
{'avg_chunks': 3.4, 'loss': 2.465109920501709, 'learning_rate': 7.123590537254036e-06, 'optimizer_steps': 364}
{'avg_chunks': 2.4, 'loss': 2.383640098571777, 'learning_rate': 7.123590537254036e-06, 'optimizer_steps': 364}
{'avg_chunks': 3.2, 'loss': 2.366951894760132, 'learning_rate': 7.123590537254036e-06, 'optimizer_steps': 364}
{'avg_chunks': 4.2, 'loss': 2.5933186531066896, 'learning_rate': 7.088215785982755e-06, 'optimizer_steps': 365}
{'avg_chunks': 2.8, 'loss': 2.1654410123825074, 'learning_rate': 7.088215785982755e-06, 'optimizer_steps': 365}
{'avg_chunks': 2.8, 'loss': 3.018021249771118, 'learning_rate': 7.088215785982755e-06, 'optimizer_steps': 365}
{'avg_chunks': 3.6, 'loss': 2.344115972518921, 'learning_rate': 7.052841034711475e-06, 'optimizer_steps': 366}
{'avg_chunks': 2.6, 'loss': 2.6022101402282716, 'learning_rate': 7.052841034711475e-06, 'optimizer_steps': 366}
{'avg_chunks': 3.4, 'loss': 2.839770030975342, 'learning_rate': 7.052841034711475e-06, 'optimizer_steps': 366}
{'avg_chunks': 3.0, 'loss': 2.611923027038574, 'learning_rate': 7.052841034711475e-06, 'optimizer_steps': 366}
{'avg_chunks': 2.8, 'loss': 2.3457027673721313, 'learning_rate': 7.017466283440195e-06, 'optimizer_steps': 367}
{'avg_chunks': 2.8, 'loss': 2.6160159587860106, 'learning_rate': 7.017466283440195e-06, 'optimizer_steps': 367}
{'avg_chunks': 3.0, 'loss': 2.7195921421051024, 'learning_rate': 7.017466283440195e-06, 'optimizer_steps': 367}
{'avg_chunks': 2.8, 'loss': 2.7519219875335694, 'learning_rate': 6.982091532168915e-06, 'optimizer_steps': 368}
{'avg_chunks': 2.0, 'loss': 2.4013575077056886, 'learning_rate': 6.982091532168915e-06, 'optimizer_steps': 368}
{'avg_chunks': 3.6, 'loss': 2.501748299598694, 'learning_rate': 6.982091532168915e-06, 'optimizer_steps': 368}
{'avg_chunks': 3.2, 'loss': 2.6309173583984373, 'learning_rate': 6.946716780897634e-06, 'optimizer_steps': 369}
{'avg_chunks': 3.0, 'loss': 2.291301965713501, 'learning_rate': 6.946716780897634e-06, 'optimizer_steps': 369}
{'avg_chunks': 3.0, 'loss': 2.6264277935028075, 'learning_rate': 6.946716780897634e-06, 'optimizer_steps': 369}
{'avg_chunks': 2.0, 'loss': 2.355115008354187, 'learning_rate': 6.911342029626355e-06, 'optimizer_steps': 370}
{'avg_chunks': 3.8, 'loss': 2.1740055084228516, 'learning_rate': 6.911342029626355e-06, 'optimizer_steps': 370}
{'avg_chunks': 4.0, 'loss': 2.6063802242279053, 'learning_rate': 6.911342029626355e-06, 'optimizer_steps': 370}
{'avg_chunks': 3.0, 'loss': 2.4837061882019045, 'learning_rate': 6.8759672783550745e-06, 'optimizer_steps': 371}
{'avg_chunks': 2.8, 'loss': 2.3808958768844604, 'learning_rate': 6.8759672783550745e-06, 'optimizer_steps': 371}
{'avg_chunks': 3.4, 'loss': 2.6151991367340086, 'learning_rate': 6.8759672783550745e-06, 'optimizer_steps': 371}
{'avg_chunks': 2.4, 'loss': 2.1565123081207274, 'learning_rate': 6.8759672783550745e-06, 'optimizer_steps': 371}
{'avg_chunks': 2.2, 'loss': 2.4669368743896483, 'learning_rate': 6.840592527083794e-06, 'optimizer_steps': 372}
{'avg_chunks': 3.8, 'loss': 2.8161922454833985, 'learning_rate': 6.840592527083794e-06, 'optimizer_steps': 372}
{'avg_chunks': 2.2, 'loss': 2.7908675193786623, 'learning_rate': 6.840592527083794e-06, 'optimizer_steps': 372}
{'avg_chunks': 2.8, 'loss': 2.4721569538116457, 'learning_rate': 6.805217775812515e-06, 'optimizer_steps': 373}
{'avg_chunks': 2.6, 'loss': 2.5443087100982664, 'learning_rate': 6.805217775812515e-06, 'optimizer_steps': 373}
{'avg_chunks': 2.0, 'loss': 2.455308675765991, 'learning_rate': 6.805217775812515e-06, 'optimizer_steps': 373}
{'avg_chunks': 3.4, 'loss': 2.493104410171509, 'learning_rate': 6.769843024541234e-06, 'optimizer_steps': 374}
{'avg_chunks': 3.6, 'loss': 2.2015214920043946, 'learning_rate': 6.769843024541234e-06, 'optimizer_steps': 374}
{'avg_chunks': 2.2, 'loss': 2.3806737899780273, 'learning_rate': 6.769843024541234e-06, 'optimizer_steps': 374}
{'avg_chunks': 2.6, 'loss': 2.665387582778931, 'learning_rate': 6.734468273269954e-06, 'optimizer_steps': 375}
{'avg_chunks': 2.6, 'loss': 2.2412659168243407, 'learning_rate': 6.734468273269954e-06, 'optimizer_steps': 375}
{'avg_chunks': 3.0, 'loss': 2.7374555587768556, 'learning_rate': 6.734468273269954e-06, 'optimizer_steps': 375}
{'avg_chunks': 3.8, 'loss': 2.968676137924194, 'learning_rate': 6.699093521998674e-06, 'optimizer_steps': 376}
Save completed. storage/outputs/xlnet_trainer_checkpoints/chkpt_6000
Val Iteration: 100%
1532/1533 [21:17<00:00, 1.20it/s]

Validation loss: 2.416681274965212
{'avg_chunks': 2.0, 'loss': 2.54683518409729, 'learning_rate': 6.699093521998674e-06, 'optimizer_steps': 376}
{'avg_chunks': 2.4, 'loss': 2.5001522064208985, 'learning_rate': 6.699093521998674e-06, 'optimizer_steps': 376}
{'avg_chunks': 4.0, 'loss': 2.8351101875305176, 'learning_rate': 6.699093521998674e-06, 'optimizer_steps': 376}
{'avg_chunks': 3.0, 'loss': 2.8107664823532104, 'learning_rate': 6.663718770727394e-06, 'optimizer_steps': 377}
{'avg_chunks': 2.2, 'loss': 2.6426382541656492, 'learning_rate': 6.663718770727394e-06, 'optimizer_steps': 377}
{'avg_chunks': 2.2, 'loss': 2.7868820667266845, 'learning_rate': 6.663718770727394e-06, 'optimizer_steps': 377}
{'avg_chunks': 2.6, 'loss': 2.636875295639038, 'learning_rate': 6.628344019456113e-06, 'optimizer_steps': 378}
{'avg_chunks': 3.4, 'loss': 2.585723876953125, 'learning_rate': 6.628344019456113e-06, 'optimizer_steps': 378}
{'avg_chunks': 3.4, 'loss': 2.631072425842285, 'learning_rate': 6.628344019456113e-06, 'optimizer_steps': 378}
{'avg_chunks': 2.8, 'loss': 2.723610258102417, 'learning_rate': 6.592969268184834e-06, 'optimizer_steps': 379}
{'avg_chunks': 2.2, 'loss': 2.521089553833008, 'learning_rate': 6.592969268184834e-06, 'optimizer_steps': 379}
{'avg_chunks': 2.6, 'loss': 2.6391216278076173, 'learning_rate': 6.592969268184834e-06, 'optimizer_steps': 379}
{'avg_chunks': 3.6, 'loss': 2.54323091506958, 'learning_rate': 6.5575945169135535e-06, 'optimizer_steps': 380}
{'avg_chunks': 2.6, 'loss': 2.573250341415405, 'learning_rate': 6.5575945169135535e-06, 'optimizer_steps': 380}
{'avg_chunks': 2.6, 'loss': 2.5339096546173097, 'learning_rate': 6.5575945169135535e-06, 'optimizer_steps': 380}
{'avg_chunks': 3.4, 'loss': 2.7935906887054442, 'learning_rate': 6.522219765642273e-06, 'optimizer_steps': 381}
{'avg_chunks': 3.2, 'loss': 2.3824820041656496, 'learning_rate': 6.522219765642273e-06, 'optimizer_steps': 381}
{'avg_chunks': 2.4, 'loss': 2.7423973083496094, 'learning_rate': 6.522219765642273e-06, 'optimizer_steps': 381}
{'avg_chunks': 2.8, 'loss': 2.511656379699707, 'learning_rate': 6.522219765642273e-06, 'optimizer_steps': 381}
{'avg_chunks': 2.6, 'loss': 2.300779342651367, 'learning_rate': 6.486845014370994e-06, 'optimizer_steps': 382}
{'avg_chunks': 2.8, 'loss': 2.4816484451293945, 'learning_rate': 6.486845014370994e-06, 'optimizer_steps': 382}
{'avg_chunks': 2.8, 'loss': 2.4118656635284426, 'learning_rate': 6.486845014370994e-06, 'optimizer_steps': 382}
{'avg_chunks': 2.8, 'loss': 2.357539176940918, 'learning_rate': 6.451470263099713e-06, 'optimizer_steps': 383}
{'avg_chunks': 3.8, 'loss': 2.7818286657333373, 'learning_rate': 6.451470263099713e-06, 'optimizer_steps': 383}
{'avg_chunks': 3.0, 'loss': 2.723661422729492, 'learning_rate': 6.451470263099713e-06, 'optimizer_steps': 383}
{'avg_chunks': 2.2, 'loss': 2.1891671657562255, 'learning_rate': 6.416095511828433e-06, 'optimizer_steps': 384}
{'avg_chunks': 3.0, 'loss': 2.4975234985351564, 'learning_rate': 6.416095511828433e-06, 'optimizer_steps': 384}
{'avg_chunks': 3.4, 'loss': 2.6796642303466798, 'learning_rate': 6.416095511828433e-06, 'optimizer_steps': 384}
{'avg_chunks': 3.4, 'loss': 2.786748695373535, 'learning_rate': 6.380720760557153e-06, 'optimizer_steps': 385}
{'avg_chunks': 3.0, 'loss': 2.5086288928985594, 'learning_rate': 6.380720760557153e-06, 'optimizer_steps': 385}
{'avg_chunks': 2.4, 'loss': 2.7256165027618406, 'learning_rate': 6.380720760557153e-06, 'optimizer_steps': 385}
{'avg_chunks': 3.4, 'loss': 2.592007875442505, 'learning_rate': 6.345346009285873e-06, 'optimizer_steps': 386}
{'avg_chunks': 3.0, 'loss': 2.7173838138580324, 'learning_rate': 6.345346009285873e-06, 'optimizer_steps': 386}
{'avg_chunks': 3.8, 'loss': 2.8485884189605715, 'learning_rate': 6.345346009285873e-06, 'optimizer_steps': 386}
{'avg_chunks': 2.2, 'loss': 2.588163471221924, 'learning_rate': 6.345346009285873e-06, 'optimizer_steps': 386}
{'avg_chunks': 2.2, 'loss': 2.752578687667847, 'learning_rate': 6.309971258014592e-06, 'optimizer_steps': 387}
{'avg_chunks': 2.4, 'loss': 2.4187774658203125, 'learning_rate': 6.309971258014592e-06, 'optimizer_steps': 387}
{'avg_chunks': 3.4, 'loss': 2.6347402572631835, 'learning_rate': 6.309971258014592e-06, 'optimizer_steps': 387}
{'avg_chunks': 3.2, 'loss': 2.3591490745544434, 'learning_rate': 6.274596506743312e-06, 'optimizer_steps': 388}
{'avg_chunks': 2.8, 'loss': 2.290939784049988, 'learning_rate': 6.274596506743312e-06, 'optimizer_steps': 388}
{'avg_chunks': 3.2, 'loss': 2.442654252052307, 'learning_rate': 6.274596506743312e-06, 'optimizer_steps': 388}
{'avg_chunks': 3.2, 'loss': 2.6232884168624877, 'learning_rate': 6.2392217554720326e-06, 'optimizer_steps': 389}
{'avg_chunks': 2.8, 'loss': 2.5048674583435058, 'learning_rate': 6.2392217554720326e-06, 'optimizer_steps': 389}
{'avg_chunks': 3.4, 'loss': 2.583652925491333, 'learning_rate': 6.2392217554720326e-06, 'optimizer_steps': 389}
{'avg_chunks': 3.2, 'loss': 2.4576119422912597, 'learning_rate': 6.203847004200752e-06, 'optimizer_steps': 390}
{'avg_chunks': 2.0, 'loss': 2.323560333251953, 'learning_rate': 6.203847004200752e-06, 'optimizer_steps': 390}
{'avg_chunks': 2.6, 'loss': 2.3440246105194094, 'learning_rate': 6.203847004200752e-06, 'optimizer_steps': 390}
{'avg_chunks': 2.2, 'loss': 2.4642654180526735, 'learning_rate': 6.168472252929471e-06, 'optimizer_steps': 391}
{'avg_chunks': 2.6, 'loss': 2.6860816955566404, 'learning_rate': 6.168472252929471e-06, 'optimizer_steps': 391}
{'avg_chunks': 3.4, 'loss': 2.6968347072601317, 'learning_rate': 6.168472252929471e-06, 'optimizer_steps': 391}
{'avg_chunks': 2.8, 'loss': 2.6917932510375975, 'learning_rate': 6.168472252929471e-06, 'optimizer_steps': 391}
{'avg_chunks': 2.6, 'loss': 2.3464134693145753, 'learning_rate': 6.133097501658192e-06, 'optimizer_steps': 392}
{'avg_chunks': 3.2, 'loss': 2.4660784244537353, 'learning_rate': 6.133097501658192e-06, 'optimizer_steps': 392}
{'avg_chunks': 3.8, 'loss': 2.791261577606201, 'learning_rate': 6.133097501658192e-06, 'optimizer_steps': 392}
{'avg_chunks': 2.6, 'loss': 2.674094295501709, 'learning_rate': 6.097722750386912e-06, 'optimizer_steps': 393}
{'avg_chunks': 3.4, 'loss': 2.414255714416504, 'learning_rate': 6.097722750386912e-06, 'optimizer_steps': 393}
{'avg_chunks': 4.0, 'loss': 2.6167802572250367, 'learning_rate': 6.097722750386912e-06, 'optimizer_steps': 393}
{'avg_chunks': 2.6, 'loss': 2.4369859218597414, 'learning_rate': 6.062347999115632e-06, 'optimizer_steps': 394}
{'avg_chunks': 3.6, 'loss': 2.529061698913574, 'learning_rate': 6.062347999115632e-06, 'optimizer_steps': 394}
{'avg_chunks': 2.4, 'loss': 2.5794424057006835, 'learning_rate': 6.062347999115632e-06, 'optimizer_steps': 394}
{'avg_chunks': 3.8, 'loss': 2.534762382507324, 'learning_rate': 6.026973247844352e-06, 'optimizer_steps': 395}
{'avg_chunks': 3.2, 'loss': 2.516262483596802, 'learning_rate': 6.026973247844352e-06, 'optimizer_steps': 395}
{'avg_chunks': 3.2, 'loss': 2.748728847503662, 'learning_rate': 6.026973247844352e-06, 'optimizer_steps': 395}
{'avg_chunks': 3.0, 'loss': 2.5109495162963866, 'learning_rate': 5.991598496573071e-06, 'optimizer_steps': 396}
{'avg_chunks': 2.4, 'loss': 2.565508270263672, 'learning_rate': 5.991598496573071e-06, 'optimizer_steps': 396}
{'avg_chunks': 3.2, 'loss': 2.2833137989044188, 'learning_rate': 5.991598496573071e-06, 'optimizer_steps': 396}
{'avg_chunks': 3.2, 'loss': 2.680775451660156, 'learning_rate': 5.991598496573071e-06, 'optimizer_steps': 396}
{'avg_chunks': 2.8, 'loss': 2.3681058406829836, 'learning_rate': 5.956223745301791e-06, 'optimizer_steps': 397}
{'avg_chunks': 3.6, 'loss': 3.0830218315124513, 'learning_rate': 5.956223745301791e-06, 'optimizer_steps': 397}
{'avg_chunks': 3.0, 'loss': 2.5050840377807617, 'learning_rate': 5.956223745301791e-06, 'optimizer_steps': 397}
{'avg_chunks': 2.4, 'loss': 2.3488887310028077, 'learning_rate': 5.920848994030512e-06, 'optimizer_steps': 398}
{'avg_chunks': 4.8, 'loss': 2.68288197517395, 'learning_rate': 5.920848994030512e-06, 'optimizer_steps': 398}
{'avg_chunks': 3.2, 'loss': 2.5604589223861693, 'learning_rate': 5.920848994030512e-06, 'optimizer_steps': 398}
{'avg_chunks': 4.2, 'loss': 2.8762308597564696, 'learning_rate': 5.885474242759231e-06, 'optimizer_steps': 399}
{'avg_chunks': 2.4, 'loss': 2.225493812561035, 'learning_rate': 5.885474242759231e-06, 'optimizer_steps': 399}
{'avg_chunks': 3.0, 'loss': 2.394059753417969, 'learning_rate': 5.885474242759231e-06, 'optimizer_steps': 399}
{'avg_chunks': 3.4, 'loss': 2.963648462295532, 'learning_rate': 5.85009949148795e-06, 'optimizer_steps': 400}
{'avg_chunks': 2.4, 'loss': 2.8166488647460937, 'learning_rate': 5.85009949148795e-06, 'optimizer_steps': 400}
{'avg_chunks': 3.4, 'loss': 2.3869152545928953, 'learning_rate': 5.85009949148795e-06, 'optimizer_steps': 400}
{'avg_chunks': 2.2, 'loss': 2.3600254535675047, 'learning_rate': 5.814724740216671e-06, 'optimizer_steps': 401}
{'avg_chunks': 3.0, 'loss': 2.4311001300811768, 'learning_rate': 5.814724740216671e-06, 'optimizer_steps': 401}
{'avg_chunks': 3.6, 'loss': 2.871131181716919, 'learning_rate': 5.814724740216671e-06, 'optimizer_steps': 401}
{'avg_chunks': 2.8, 'loss': 2.507814407348633, 'learning_rate': 5.814724740216671e-06, 'optimizer_steps': 401}
{'avg_chunks': 3.0, 'loss': 2.8733661651611326, 'learning_rate': 5.779349988945391e-06, 'optimizer_steps': 402}
{'avg_chunks': 3.2, 'loss': 2.486500096321106, 'learning_rate': 5.779349988945391e-06, 'optimizer_steps': 402}
{'avg_chunks': 3.0, 'loss': 2.676408529281616, 'learning_rate': 5.779349988945391e-06, 'optimizer_steps': 402}
{'avg_chunks': 2.2, 'loss': 2.4343216896057127, 'learning_rate': 5.743975237674111e-06, 'optimizer_steps': 403}
{'avg_chunks': 3.0, 'loss': 2.2659234046936034, 'learning_rate': 5.743975237674111e-06, 'optimizer_steps': 403}
{'avg_chunks': 3.0, 'loss': 2.8040961742401125, 'learning_rate': 5.743975237674111e-06, 'optimizer_steps': 403}
{'avg_chunks': 2.8, 'loss': 2.8079301357269286, 'learning_rate': 5.7086004864028295e-06, 'optimizer_steps': 404}
{'avg_chunks': 3.2, 'loss': 2.658799934387207, 'learning_rate': 5.7086004864028295e-06, 'optimizer_steps': 404}
{'avg_chunks': 3.0, 'loss': 2.36674325466156, 'learning_rate': 5.7086004864028295e-06, 'optimizer_steps': 404}
{'avg_chunks': 2.8, 'loss': 2.17965989112854, 'learning_rate': 5.67322573513155e-06, 'optimizer_steps': 405}
{'avg_chunks': 2.6, 'loss': 2.395474648475647, 'learning_rate': 5.67322573513155e-06, 'optimizer_steps': 405}
{'avg_chunks': 3.8, 'loss': 2.674598503112793, 'learning_rate': 5.67322573513155e-06, 'optimizer_steps': 405}
{'avg_chunks': 2.6, 'loss': 2.2664774656295776, 'learning_rate': 5.63785098386027e-06, 'optimizer_steps': 406}
{'avg_chunks': 3.2, 'loss': 2.827213716506958, 'learning_rate': 5.63785098386027e-06, 'optimizer_steps': 406}
{'avg_chunks': 2.6, 'loss': 2.4925806522369385, 'learning_rate': 5.63785098386027e-06, 'optimizer_steps': 406}
{'avg_chunks': 2.6, 'loss': 2.8447545528411866, 'learning_rate': 5.63785098386027e-06, 'optimizer_steps': 406}
{'avg_chunks': 3.2, 'loss': 2.625974750518799, 'learning_rate': 5.602476232588991e-06, 'optimizer_steps': 407}
{'avg_chunks': 4.6, 'loss': 2.8261459827423097, 'learning_rate': 5.602476232588991e-06, 'optimizer_steps': 407}
{'avg_chunks': 3.2, 'loss': 2.6001360416412354, 'learning_rate': 5.602476232588991e-06, 'optimizer_steps': 407}
{'avg_chunks': 2.2, 'loss': 2.393877410888672, 'learning_rate': 5.56710148131771e-06, 'optimizer_steps': 408}
{'avg_chunks': 3.4, 'loss': 2.4044675827026367, 'learning_rate': 5.56710148131771e-06, 'optimizer_steps': 408}
